,estimator,mean_score,max_score,std_score,alpha,hidden_layer_sizes,max_iter,random_state,solver,min_score
387,MLPClassifier,0.17583971161989834,0.1881785283474065,0.013603042674498198,1e-08,13,7,1,lbfgs,0.14941176470588236
37,MLPClassifier,0.17535951954306764,0.1881785283474065,0.01340129146971314,0.1,13,7,1,lbfgs,0.14941176470588236
187,MLPClassifier,0.17583971161989834,0.1881785283474065,0.013603042674498198,0.0001,13,7,1,lbfgs,0.14941176470588236
337,MLPClassifier,0.17583971161989834,0.1881785283474065,0.013603042674498198,1e-07,13,7,1,lbfgs,0.14941176470588236
437,MLPClassifier,0.17583971161989834,0.1881785283474065,0.013603042674498198,1e-09,13,7,1,lbfgs,0.14941176470588236
287,MLPClassifier,0.17583971161989834,0.1881785283474065,0.013603042674498198,1e-06,13,7,1,lbfgs,0.14941176470588236
263,MLPClassifier,0.1719596520718989,0.18810679611650485,0.010008381338784941,1e-06,11,3,1,lbfgs,0.16
413,MLPClassifier,0.1719596520718989,0.18810679611650485,0.010008381338784941,1e-09,11,3,1,lbfgs,0.16
363,MLPClassifier,0.1719596520718989,0.18810679611650485,0.010008381338784941,1e-08,11,3,1,lbfgs,0.16
163,MLPClassifier,0.1719596520718989,0.18810679611650485,0.010008381338784941,0.0001,11,3,1,lbfgs,0.16
213,MLPClassifier,0.1719596520718989,0.18810679611650485,0.010008381338784941,1e-05,11,3,1,lbfgs,0.16
113,MLPClassifier,0.1719596520718989,0.18810679611650485,0.010008381338784941,0.001,11,3,1,lbfgs,0.16
63,MLPClassifier,0.1719596520718989,0.18810679611650485,0.010008381338784941,0.01,11,3,1,lbfgs,0.16
313,MLPClassifier,0.1719596520718989,0.18810679611650485,0.010008381338784941,1e-07,11,3,1,lbfgs,0.16
13,MLPClassifier,0.17171693362529697,0.18689320388349515,0.009621066809906945,0.1,11,3,1,lbfgs,0.16
428,MLPClassifier,0.17647846372522574,0.18576598311218334,0.007369249625671317,1e-09,12,9,0,lbfgs,0.16705882352941176
431,MLPClassifier,0.17679420117197708,0.18576598311218334,0.012157055903723036,1e-09,13,1,1,lbfgs,0.15294117647058825
228,MLPClassifier,0.17647846372522574,0.18576598311218334,0.007369249625671317,1e-05,12,9,0,lbfgs,0.16705882352941176
381,MLPClassifier,0.17679420117197708,0.18576598311218334,0.012157055903723036,1e-08,13,1,1,lbfgs,0.15294117647058825
231,MLPClassifier,0.17679420117197708,0.18576598311218334,0.012157055903723036,1e-05,13,1,1,lbfgs,0.15294117647058825
378,MLPClassifier,0.17647846372522574,0.18576598311218334,0.007369249625671317,1e-08,12,9,0,lbfgs,0.16705882352941176
278,MLPClassifier,0.17647846372522574,0.18576598311218334,0.007369249625671317,1e-06,12,9,0,lbfgs,0.16705882352941176
328,MLPClassifier,0.17647846372522574,0.18576598311218334,0.007369249625671317,1e-07,12,9,0,lbfgs,0.16705882352941176
31,MLPClassifier,0.17679420117197708,0.18576598311218334,0.012157055903723036,0.1,13,1,1,lbfgs,0.15294117647058825
281,MLPClassifier,0.17679420117197708,0.18576598311218334,0.012157055903723036,1e-06,13,1,1,lbfgs,0.15294117647058825
331,MLPClassifier,0.17679420117197708,0.18576598311218334,0.012157055903723036,1e-07,13,1,1,lbfgs,0.15294117647058825
81,MLPClassifier,0.17679420117197708,0.18576598311218334,0.012157055903723036,0.01,13,1,1,lbfgs,0.15294117647058825
128,MLPClassifier,0.17647846372522574,0.18576598311218334,0.007369249625671317,0.001,12,9,0,lbfgs,0.16705882352941176
131,MLPClassifier,0.17679420117197708,0.18576598311218334,0.012157055903723036,0.001,13,1,1,lbfgs,0.15294117647058825
181,MLPClassifier,0.17679420117197708,0.18576598311218334,0.012157055903723036,0.0001,13,1,1,lbfgs,0.15294117647058825
178,MLPClassifier,0.17647846372522574,0.18576598311218334,0.007369249625671317,0.0001,12,9,0,lbfgs,0.16705882352941176
78,MLPClassifier,0.17647846372522574,0.18576598311218334,0.007369249625671317,0.01,12,9,0,lbfgs,0.16705882352941176
327,MLPClassifier,0.17269715279494716,0.18455971049457176,0.009578316814858096,1e-07,12,7,1,lbfgs,0.15529411764705883
227,MLPClassifier,0.17269715279494716,0.18455971049457176,0.009578316814858096,1e-05,12,7,1,lbfgs,0.15529411764705883
77,MLPClassifier,0.17245934066652863,0.18455971049457176,0.009538031873175552,0.01,12,7,1,lbfgs,0.15529411764705883
27,MLPClassifier,0.17245934066652863,0.18455971049457176,0.009538031873175552,0.1,12,7,1,lbfgs,0.15529411764705883
177,MLPClassifier,0.17269715279494716,0.18455971049457176,0.009578316814858096,0.0001,12,7,1,lbfgs,0.15529411764705883
28,MLPClassifier,0.17647992764830536,0.18455971049457176,0.007124101717484673,0.1,12,9,0,lbfgs,0.16705882352941176
