,estimator,mean_score,max_score,std_score,alpha,hidden_layer_sizes,max_iter,random_state,solver,min_score
257,MLPClassifier,0.44651009725666596,0.4488752556237219,0.0038998502715140385,1e-06,10,7,1,lbfgs,0.4387755102040816
162,MLPClassifier,0.44406027531742137,0.4488752556237219,0.003940027068885729,0.0001,11,3,0,lbfgs,0.4383282364933741
362,MLPClassifier,0.44406027531742137,0.4488752556237219,0.003940027068885729,1e-08,11,3,0,lbfgs,0.4383282364933741
157,MLPClassifier,0.44651009725666596,0.4488752556237219,0.0038998502715140385,0.0001,10,7,1,lbfgs,0.4387755102040816
158,MLPClassifier,0.44324040965141237,0.4488752556237219,0.006976376913110385,0.0001,10,9,0,lbfgs,0.4316326530612245
308,MLPClassifier,0.44324040965141237,0.4488752556237219,0.006976376913110385,1e-07,10,9,0,lbfgs,0.4316326530612245
307,MLPClassifier,0.44651009725666596,0.4488752556237219,0.0038998502715140385,1e-07,10,7,1,lbfgs,0.4387755102040816
57,MLPClassifier,0.44651009725666596,0.4488752556237219,0.0038998502715140385,0.01,10,7,1,lbfgs,0.4387755102040816
407,MLPClassifier,0.44651009725666596,0.4488752556237219,0.0038998502715140385,1e-09,10,7,1,lbfgs,0.4387755102040816
412,MLPClassifier,0.44406027531742137,0.4488752556237219,0.003940027068885729,1e-09,11,3,0,lbfgs,0.4383282364933741
58,MLPClassifier,0.44324040965141237,0.4488752556237219,0.006976376913110385,0.01,10,9,0,lbfgs,0.4316326530612245
408,MLPClassifier,0.44324040965141237,0.4488752556237219,0.006976376913110385,1e-09,10,9,0,lbfgs,0.4316326530612245
62,MLPClassifier,0.44406027531742137,0.4488752556237219,0.003940027068885729,0.01,11,3,0,lbfgs,0.4383282364933741
12,MLPClassifier,0.44406027531742137,0.4488752556237219,0.003940027068885729,0.1,11,3,0,lbfgs,0.4383282364933741
108,MLPClassifier,0.44324040965141237,0.4488752556237219,0.006976376913110385,0.001,10,9,0,lbfgs,0.4316326530612245
8,MLPClassifier,0.44324040965141237,0.4488752556237219,0.006976376913110385,0.1,10,9,0,lbfgs,0.4316326530612245
7,MLPClassifier,0.44651009725666596,0.4488752556237219,0.0038998502715140385,0.1,10,7,1,lbfgs,0.4387755102040816
107,MLPClassifier,0.44651009725666596,0.4488752556237219,0.0038998502715140385,0.001,10,7,1,lbfgs,0.4387755102040816
112,MLPClassifier,0.44406027531742137,0.4488752556237219,0.003940027068885729,0.001,11,3,0,lbfgs,0.4383282364933741
56,MLPClassifier,0.41175882394007485,0.44852191641182465,0.03163669034767247,0.01,10,7,0,lbfgs,0.3670756646216769
254,MLPClassifier,0.37908676522897106,0.44852191641182465,0.04520843822170091,1e-06,10,5,0,lbfgs,0.3346938775510204
256,MLPClassifier,0.41175882394007485,0.44852191641182465,0.03163669034767247,1e-06,10,7,0,lbfgs,0.3670756646216769
106,MLPClassifier,0.41175882394007485,0.44852191641182465,0.03163669034767247,0.001,10,7,0,lbfgs,0.3670756646216769
406,MLPClassifier,0.41175882394007485,0.44852191641182465,0.03163669034767247,1e-09,10,7,0,lbfgs,0.3670756646216769
156,MLPClassifier,0.41175882394007485,0.44852191641182465,0.03163669034767247,0.0001,10,7,0,lbfgs,0.3670756646216769
54,MLPClassifier,0.37908676522897106,0.44852191641182465,0.04520843822170091,0.01,10,5,0,lbfgs,0.3346938775510204
154,MLPClassifier,0.37908676522897106,0.44852191641182465,0.04520843822170091,0.0001,10,5,0,lbfgs,0.3346938775510204
104,MLPClassifier,0.37908676522897106,0.44852191641182465,0.04520843822170091,0.001,10,5,0,lbfgs,0.3346938775510204
354,MLPClassifier,0.37908676522897106,0.44852191641182465,0.04520843822170091,1e-08,10,5,0,lbfgs,0.3346938775510204
206,MLPClassifier,0.41175882394007485,0.44852191641182465,0.03163669034767247,1e-05,10,7,0,lbfgs,0.3670756646216769
356,MLPClassifier,0.41175882394007485,0.44852191641182465,0.03163669034767247,1e-08,10,7,0,lbfgs,0.3670756646216769
204,MLPClassifier,0.37908676522897106,0.44852191641182465,0.04520843822170091,1e-05,10,5,0,lbfgs,0.3346938775510204
6,MLPClassifier,0.41175882394007485,0.44852191641182465,0.03163669034767247,0.1,10,7,0,lbfgs,0.3670756646216769
4,MLPClassifier,0.37908676522897106,0.44852191641182465,0.04520843822170091,0.1,10,5,0,lbfgs,0.3346938775510204
304,MLPClassifier,0.37908676522897106,0.44852191641182465,0.04520843822170091,1e-07,10,5,0,lbfgs,0.3346938775510204
306,MLPClassifier,0.41175882394007485,0.44852191641182465,0.03163669034767247,1e-07,10,7,0,lbfgs,0.3670756646216769
404,MLPClassifier,0.37908676522897106,0.44852191641182465,0.04520843822170091,1e-09,10,5,0,lbfgs,0.3346938775510204
224,MLPClassifier,0.16583782361934474,0.44683026584867075,0.17793778334858656,1e-05,12,5,0,lbfgs,0.017346938775510204
174,MLPClassifier,0.16583782361934474,0.44683026584867075,0.17793778334858656,0.0001,12,5,0,lbfgs,0.017346938775510204
124,MLPClassifier,0.16583782361934474,0.44683026584867075,0.17793778334858656,0.001,12,5,0,lbfgs,0.017346938775510204
424,MLPClassifier,0.16583782361934474,0.44683026584867075,0.17793778334858656,1e-09,12,5,0,lbfgs,0.017346938775510204
374,MLPClassifier,0.16583782361934474,0.44683026584867075,0.17793778334858656,1e-08,12,5,0,lbfgs,0.017346938775510204
74,MLPClassifier,0.16583782361934474,0.44683026584867075,0.17793778334858656,0.01,12,5,0,lbfgs,0.017346938775510204
324,MLPClassifier,0.16583782361934474,0.44683026584867075,0.17793778334858656,1e-07,12,5,0,lbfgs,0.017346938775510204
274,MLPClassifier,0.16583782361934474,0.44683026584867075,0.17793778334858656,1e-06,12,5,0,lbfgs,0.017346938775510204
24,MLPClassifier,0.16583782361934474,0.44683026584867075,0.17793778334858656,0.1,12,5,0,lbfgs,0.017346938775510204
39,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,0.1,13,9,1,lbfgs,0.35480572597137017
331,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-07,13,1,1,lbfgs,0.35480572597137017
289,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-06,13,9,1,lbfgs,0.35480572597137017
287,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-06,13,7,1,lbfgs,0.35480572597137017
285,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-06,13,5,1,lbfgs,0.35480572597137017
283,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-06,13,3,1,lbfgs,0.35480572597137017
281,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-06,13,1,1,lbfgs,0.35480572597137017
439,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-09,13,9,1,lbfgs,0.35480572597137017
437,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-09,13,7,1,lbfgs,0.35480572597137017
435,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-09,13,5,1,lbfgs,0.35480572597137017
31,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,0.1,13,1,1,lbfgs,0.35480572597137017
231,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-05,13,1,1,lbfgs,0.35480572597137017
189,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,0.0001,13,9,1,lbfgs,0.35480572597137017
33,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,0.1,13,3,1,lbfgs,0.35480572597137017
35,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,0.1,13,5,1,lbfgs,0.35480572597137017
233,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-05,13,3,1,lbfgs,0.35480572597137017
235,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-05,13,5,1,lbfgs,0.35480572597137017
37,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,0.1,13,7,1,lbfgs,0.35480572597137017
237,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-05,13,7,1,lbfgs,0.35480572597137017
239,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-05,13,9,1,lbfgs,0.35480572597137017
431,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-09,13,1,1,lbfgs,0.35480572597137017
433,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-09,13,3,1,lbfgs,0.35480572597137017
339,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-07,13,9,1,lbfgs,0.35480572597137017
337,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-07,13,7,1,lbfgs,0.35480572597137017
333,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-07,13,3,1,lbfgs,0.35480572597137017
335,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-07,13,5,1,lbfgs,0.35480572597137017
389,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,1e-08,13,9,1,lbfgs,0.35480572597137017
133,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,0.001,13,3,1,lbfgs,0.35480572597137017
131,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,0.001,13,1,1,lbfgs,0.35480572597137017
137,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,0.001,13,7,1,lbfgs,0.35480572597137017
87,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,0.01,13,7,1,lbfgs,0.35480572597137017
85,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,0.01,13,5,1,lbfgs,0.35480572597137017
181,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,0.0001,13,1,1,lbfgs,0.35480572597137017
83,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,0.01,13,3,1,lbfgs,0.35480572597137017
183,MLPClassifier,0.3986990429274278,0.4260958205912334,0.0269626405506183,0.0001,13,3,1,lbfgs,0.35480572597137017
